@relation ZU
@attribute ^INDS numeric
@attribute ^NYY numeric
@attribute ^OFIN numeric
@attribute ZU numeric
@attribute class numeric
@data
-0.0031691083844985757,-0.00844137382370902,-0.004745613440823693,-0.1316211878009631,0.26247689463955637
-0.012129551642410807,-0.01845383089324737,-0.004368964818691312,-0.07294117647058818,0.18274111675126914
-0.006219714521681241,-0.007287043306000607,7.38773669366033E-4,-0.08333333333333326,0.09834710743801645
-0.009718712416677655,-0.005922629753259301,0.0041225807761824385,-0.08584337349397586,-0.028006589785831926
-0.02373199764689371,-0.012166078303700978,-0.005954776026681263,-0.08314937454010296,-0.1316211878009631
0.0011128269235483046,0.0036596615569188806,-0.00415412108649349,-0.040632054176072185,-0.07294117647058818
0.012756014695323614,0.015210722604788618,9.567766061380212E-4,-0.026548672566371723,-0.08333333333333326
0.015187502008111586,0.017712685344474455,0.0013591147113152235,-0.011904761904761862,-0.08584337349397586
0.023892502330008503,0.019366409646102367,0.009112948575719537,-0.046984572230014066,-0.08314937454010296
0.020951055811090136,0.028789980682215832,0.016719967045495387,-0.08847736625514413,-0.040632054176072185
-0.0020191126246248414,0.006205293390626032,6.742406364832476E-4,-0.09599999999999997,-0.026548672566371723
-0.0036641492057315483,-7.341824609694569E-4,-0.002650179664603569,-0.08695652173913049,-0.011904761904761862
-0.002655090406569971,0.0018662979517025668,-0.0041501287504271955,-0.013831258644536715,-0.046984572230014066
-0.011945236370289991,-0.006610916706055736,-0.010576641755580485,0.01958041958041945,-0.08847736625514413
0.0014326647564468775,0.002462551372699018,0.0029517475495086654,0.027397260273972712,-0.09599999999999997
0.0038488159390912546,0.007598662759077612,0.0025603790242092472,0.013076393668272734,-0.08695652173913049
0.003789279342099716,0.003909886667518903,7.686941680833392E-4,0.009776536312849249,-0.013831258644536715
0.01174784168432419,0.005178375621243347,0.008163474079946775,0.023622047244094446,0.01958041958041945
0.01076217536513635,0.005508649625613149,0.0025508085469883035,0.05950653120464433,0.027397260273972712
0.016335123782151406,0.008487176954390163,-8.194625747717232E-4,0.0521361332367849,0.013076393668272734
0.019240108050140092,0.015090427219130342,0.003196711565573329,0.06468401486988862,0.009776536312849249
0.009011442259877933,0.013284517181851196,-0.003791102120265677,0.07544264819091606,0.023622047244094446
0.007222418870169722,0.007683161309962161,-6.791890381261378E-4,0.030665669409124963,0.05950653120464433
0.010415423864343243,0.008345696357145549,0.008091962655106144,0.06805877803557614,0.0521361332367849
0.00882593840979995,-1.572627887410638E-4,0.003268508483125876,0.03223330775134303,0.06468401486988862
0.004949113674875605,-0.0027119699524719154,0.004581426538489142,-0.009153318077803174,0.07544264819091606
-0.001406353408338834,-0.011806478650893903,-0.009909125820240394,0.026881720430107503,0.030665669409124963
-0.015172348276517256,-0.023667828924218703,-0.02416884715381895,-0.021936459909228545,0.06805877803557614
-0.019852395017143865,-0.02158264156556211,-0.02663269571448479,-0.025430067314884064,0.03223330775134303
-0.005404259828335256,-0.012040764891011468,-0.019052799839315737,0.01235521235521242,-0.009153318077803174
0.004292558641889821,-0.005042081297485401,-0.0027043028016376924,0.026004728132387633,0.026881720430107503
0.016373615204797298,0.018744826597318687,0.00484009445882827,0.04588607594936711,-0.021936459909228545
0.013738743306831003,0.0137711038201358,0.009337157265051799,0.03723816912335143,-0.025430067314884064
0.013426130712369755,0.02007304081847905,0.013434544760612344,-0.009181331293037553,0.01235521235521242
0.008178142378869824,0.02628255784341782,0.008849467935230892,-0.08770668583752705,0.026004728132387633
0.013757698618563241,0.02000941369186915,0.021129805432841486,-0.018633540372670843,0.04588607594936711
0.014650007588678182,0.022185903440761656,0.0260792633694662,0.0015540015540016494,0.03723816912335143
-0.01151496617036385,-0.012309667640275856,0.002022657159611363,-0.038263428991905823,-0.009181331293037553
-8.470471277748359E-4,-0.006910450932669732,0.013535097199611323,0.016070124178232392,-0.08770668583752705
-0.02732964695447815,-0.03522889223265979,-0.006875470980794218,-0.030120481927710774,-0.018633540372670843
-0.022591156637047916,-0.033649160697020175,-0.0065907586028001175,-0.04454342984409809,0.0015540015540016494
-0.011541949490230574,-0.018906854453376143,0.0025765861256290545,-0.020187454938716654,-0.038263428991905823
-0.018255017515554806,-0.02616201201715862,-0.006238454780124636,-0.01439884809215275,0.016070124178232392
0.0014226214371737544,-0.007870257832395589,0.0034572846520404266,-0.05210563882940755,-0.030120481927710774
-0.002615575589633101,-0.010424330213912203,-0.006262878074839051,-0.037169406719085085,-0.04454342984409809
0.003208028090295967,-0.007101087108190796,-0.009492832270228457,-0.012811387900355964,-0.020187454938716654
0.010646382092136086,-0.0032595918171085536,-0.007642766438609061,0.004338394793926392,-0.01439884809215275
0.006500229806104096,0.0015576383551236805,-0.006873805456421467,0.012283236994219626,-0.05210563882940755
0.005697265615148384,-0.0025386307870135516,8.605501410487992E-4,-0.028472222222222232,-0.037169406719085085
0.011278700490940263,0.002500114450814106,0.012129557339492614,-0.03103448275862064,-0.012811387900355964
0.011267634305722307,0.004545529657165925,0.014987427745912107,-0.02605633802816898,0.004338394793926392
0.00821110038929529,-0.0044301355816915855,0.012394005397334151,-0.04551724137931035,0.012283236994219626
0.009301212670420389,-4.066745298855201E-4,0.008795916585191188,0.012658227848101333,-0.028472222222222232
0.011044513746703899,0.0018498889047435796,8.104323502711175E-4,-0.0013774104683195176,-0.03103448275862064
0.016497415973885543,0.01833952719539078,0.009372872746623129,-0.28607340372046264,-0.02605633802816898
0.017866259617951297,0.018515239366823977,0.011045476894524286,-0.2639593908629442,-0.04551724137931035
0.02579019518245307,0.030810879989970452,0.016307317497607166,-0.24761904761904752,0.012658227848101333
0.016620686241562543,0.021334624132744118,0.01416146181936706,-0.21977431488447075,-0.0013774104683195176
0.006005755949809677,-0.0010396421768865682,0.00830794263007606,0.0625,-0.28607340372046264
0.01121366499994747,0.010057664465138227,0.019924849203994954,0.05010660980810222,-0.2639593908629442
0.003503319900009849,0.0038989881509565727,0.01781283154413882,0.02941176470588225,-0.24761904761904752
0.025100144207659048,0.023904371854074347,0.039765617957270516,0.009219088937093112,-0.21977431488447075
0.039899554326442876,0.04349990891978872,0.04775055305292519,0.01189189189189177,0.0625
0.027946144272575912,0.01665169085139162,0.025815286301161366,0.030203185063152116,0.05010660980810222
0.03544471395160809,0.01819574947505842,0.0282152613367328,-0.012903225806451757,0.02941176470588225
0.001982773153090811,-0.009986216357029343,-0.006745854800265794,-0.07150050352467263,0.009219088937093112
-0.018545371491703322,-0.03185035389282098,-0.02934459659373778,-0.07499999999999996,0.01189189189189177
-0.009086589539210599,-0.01636225961852289,-0.014593432955170238,-0.08400402414486907,0.030203185063152116
-0.014892582040166191,-0.023600238778579752,-0.021273182600016094,-0.06673356748620163,-0.012903225806451757
0.017445706771645808,6.401288176753894E-4,0.016000058221726565,0.01741803278688514,-0.07150050352467263
0.03184294467767934,0.01587474320658666,0.033930625673190384,0.01163378856853825,-0.07499999999999996
0.022945537457504495,0.018107336109534522,0.020525188347930046,-0.044690052859202245,-0.08400402414486907
0.034263899754250815,0.03099690796873311,0.03205233153854525,-0.021600392734413387,-0.06673356748620163
0.004155378344464555,0.016809034604467588,0.003348004432363494,-0.0869971936389149,0.01741803278688514
-0.010684357352578444,0.007426778382526589,-0.013151163358237739,-0.0683317624882186,0.01163378856853825
-0.007507080233613794,0.011395808407383079,-0.010754083236027667,-0.034786641929499096,-0.044690052859202245
-0.02619769949095918,-0.002875453728107491,-0.029768512734476782,-0.08531656937584187,-0.021600392734413387
-0.025508437098724968,-0.0019635655457198586,-0.02795355093320462,-0.033016734509271894,-0.0869971936389149
-0.002228948742293957,0.01854149162596186,-0.009259375341405862,-9.416195856873921E-4,-0.0683317624882186
0.007038640196940005,0.020641415097705007,0.00541157500928513,-0.017767653758542168,-0.034786641929499096
0.0029157431230308894,0.01453595858753931,0.0030703128496620824,0.036295951605398,-0.08531656937584187
-0.006034768102318289,-0.0028874289995632907,-0.006111035666226283,-0.06353240152477768,-0.033016734509271894
-0.024369581568425724,-0.021331122835869243,-0.01562717619535381,-0.09230769230769231,-9.416195856873921E-4
-0.039753652623992664,-0.034365709016328294,-0.03565675589736783,-0.046481320590790576,-0.017767653758542168
-0.03335221030160518,-0.032267230764373545,-0.02406914638045543,-0.04062500000000002,0.036295951605398
-0.01171873977750626,-0.019657570207010755,-0.010130758890382618,0.014175257731958713,-0.06353240152477768
-0.003927351876532925,-0.013330756071358585,-0.00912410034239386,-0.017219655606887874,-0.09230769230769231
0.002877943650126058,-0.006922140719055281,-0.003976271145148758,-0.02292020373514425,-0.046481320590790576
0.01115432926250004,0.003077247895278745,-0.002149641552065651,-0.11845730027548218,-0.04062500000000002
0.015717285558597638,0.01609598790971667,0.00458262670620857,-0.08741669933359464,0.014175257731958713
0.015493653314824885,0.015081460441699113,0.007820450072007379,-0.028955954323001687,-0.017219655606887874
0.03125923235586692,0.04221661211207839,0.026717645902752274,-0.0075821398483572056,-0.02292020373514425
0.04703067410080286,0.05538611517303815,0.050587491872189805,0.0952586206896553,-0.11845730027548218
0.030737744218350516,0.04110958909801554,0.033748381926894,0.06291666666666673,-0.08741669933359464
0.018200152755164956,0.03096338639075147,0.023268634183778225,4.0799673602598396E-4,-0.028955954323001687
-0.00828430041744066,-0.014214184715459433,-0.011025806394614257,-0.09007282483710244,-0.0075821398483572056
-0.021032701306429313,-0.02554575137676185,-0.03362698088193394,-0.12220961029133559,0.0952586206896553
-0.02888667759306962,-0.03270722525153735,-0.033163775061262,-0.09331318473743855,0.06291666666666673
-0.015772929736092345,-0.035541894444024225,-0.02289778028129341,-0.07404608991310913,4.0799673602598396E-4
-0.01689643599886903,-0.027922360358631937,-0.004968607752504961,-0.0060952380952381535,-0.09007282483710244
-0.02240966722635751,-0.030548853168160806,9.14169089391903E-4,-0.011962616822429939,-0.12220961029133559
-0.009745828579859617,-0.019267508809918565,0.01015820739599671,-0.014886490509862349,-0.09331318473743855
-0.012639002614966088,-0.009385813603710602,0.009939573225907994,-0.02288667404946476,-0.07404608991310913
0.0031970987521772187,-0.0032339103464175123,0.01876792293652252,-0.06782670454545459,-0.0060952380952381535
-0.01185972136578839,-0.013005934217189874,-0.0016908293730312218,-0.06891750783153494,-0.011962616822429939
-0.007971834593580196,-0.009798270893371819,5.084343411081438E-4,-0.06114605171208942,-0.014886490509862349
-0.010400738167493984,-0.003435363543219827,6.048110943699392E-4,-0.06586206896551727,-0.02288667404946476
-0.010892280744996374,0.0021185050232459535,-0.006535982603929735,-0.0143507175358768,-0.06782670454545459
0.010972871595741784,0.014315612565707125,0.011372966398053741,-0.002084056964223646,-0.06891750783153494
0.013937106784898345,0.02088781862689748,0.009752676977457186,0.022142857142857242,-0.06114605171208942
0.018470254052514345,0.010317111526466638,0.007269280525781907,0.047687861271676235,-0.06586206896551727
0.012354101354597802,0.004861693652627563,0.005192616932259808,0.006340260655160357,-0.0143507175358768
0.009700399804765114,0.004600642528620025,0.0012321865759721273,0.01983705278072967,-0.002084056964223646
0.0019862449879179955,-0.006883024204026644,-0.0014290154440843583,-0.014084507042253502,0.022142857142857242
0.002613091615685903,0.004119120882042138,-0.005440564549901494,-0.034867503486750384,0.047687861271676235
0.006529992812732921,0.01220106457258896,-0.005367563336179937,-0.007689619014330629,0.006340260655160357
0.005492309961516284,0.007885566599231009,-0.008604357576220356,-0.029563423856995508,0.01983705278072967
0.012238030088405294,0.009416464165640237,-0.0016923008336676704,-0.014915019077349934,-0.014084507042253502
0.006801551108376103,0.004926154433873009,0.0035642622352736186,0.006315789473684275,-0.034867503486750384
0.008026006415418507,-1.815344735299762E-4,0.004410198494671391,0.0,-0.007689619014330629
0.011342462632525363,-6.703502613433221E-4,0.008921165913980733,0.03302556818181812,-0.029563423856995508
0.012414449962582452,0.0031000235072873306,0.009728614334175933,-0.19827586206896564,-0.014915019077349934
0.002751279978442378,-0.007983495034994847,0.008462135011813032,-0.22722342733188727,0.006315789473684275
0.0019023821602426327,-0.007266916052808381,0.004824707097005776,-0.21357888949972514,0.0
0.009752370310728509,0.008689456774523263,0.015316423003190138,-0.2058657642413988,0.03302556818181812
0.011973772261495208,0.00985026996186944,0.011851687202910854,0.004749930148086001,-0.19827586206896564
0.01989495988852874,0.016710720242281152,0.001180897626648525,-0.018365717327655018,-0.22722342733188727
0.037663417680050104,0.031351089839868784,0.0159324031222694,-0.021253699219800914,-0.21357888949972514
0.02010929083879054,0.01684049373265717,0.0026790289842122395,-0.04471982758620685,-0.2058657642413988
0.013907735951260047,0.01893282941075425,0.005203048939061539,-0.03296406376654959,0.004749930148086001
0.029574798604449892,0.026563089931693984,0.02736976451688311,0.01403508771929829,-0.018365717327655018
-7.554412756326512E-4,0.001533001274307333,8.544464994166834E-4,-0.013535031847133672,-0.021253699219800914
0.02220940294202478,0.010293930806666296,0.01485827449311028,-0.006955591225254243,-0.04471982758620685
0.03682109389248667,0.004378475898367595,0.021776271592416796,-0.007774798927613902,-0.03296406376654959
0.03008266100825452,0.009511935643301772,0.009564476407187827,-0.010680907877169687,0.01403508771929829
0.04034988138380724,0.017418550728674154,0.033613191649163765,-0.008681925808997626,-0.013535031847133672
0.018895869038300983,0.0037273348516204674,0.018981970428485262,0.010543390105433925,-0.006955591225254243
0.010945690061372026,0.006479676683027957,0.011334216502649541,0.03957636566332212,-0.007774798927613902
-0.014500080428338391,-0.012006146529059403,-0.0017032303418051953,0.04346614655893011,-0.010680907877169687
-0.029750422928216613,-0.02461535953882532,-0.016470391714691557,0.013329778725673203,-0.008681925808997626
-0.051284882581414615,-0.037472332034267586,-0.03158171577186353,-0.03218210361067497,0.010543390105433925
-0.041725912526467845,-0.02872182804956047,-0.02195058296113528,-0.05974842767295585,0.03957636566332212
-0.037407545656892416,-0.03495380847155294,-0.02745624274955183,-0.0787987679671458,0.04346614655893011
-0.02496254929174102,-0.017731892189028153,-0.02134287556649439,-0.025967281225655725,0.013329778725673203
0.00814024033885663,0.011106464493848556,0.0013441917201446607,0.03661513425549234,-0.03218210361067497
-0.005206022916544595,-0.0013085459776698283,-0.009458800406293877,0.045479452054794534,-0.05974842767295585
-0.007044979696950504,-0.0018416010502175784,-0.0010498706733702567,0.028239641066244436,-0.0787987679671458
-0.005000424693604066,-0.005379861482500803,-4.321199477823612E-4,-0.012564102564102564,-0.025967281225655725
-0.018864936447909098,-0.022306985160770454,-0.013203083125644,-0.06799797775530847,0.03661513425549234
-0.01438694615619407,-0.015745786002684614,-0.008426460722875673,-0.08014112903225801,0.045479452054794534
-0.013939574422004553,-0.01896743430614589,-0.01282419095708065,-0.04148747786491269,0.028239641066244436
-0.0029313576037722777,-0.011403187697361594,-0.007149308052976422,0.04361787530104366,-0.012564102564102564
-0.006922676442834397,-0.012921191796052223,-0.011731952180434435,0.0761697497279652,-0.06799797775530847
-0.027501223435406508,-0.025940769566689115,-0.029469523868338232,0.06323687031082526,-0.08014112903225801
-0.01523088940609385,-0.015490973116982443,-0.020172951168175857,0.06120805369127513,-0.04148747786491269
-0.01965552612478938,-0.017425469957886408,-0.01881229272606666,0.00456989247311812,0.04361787530104366
-0.012269363551874912,-0.01142732854824402,-0.0033524299784741807,-0.012624227773301078,0.0761697497279652
0.006207620277687953,-0.0010131921489870965,0.010519653029749332,0.029517241379310333,0.06323687031082526
-7.379385672803274E-4,0.0035894549618065152,0.00813696456151769,0.020827624006577006,0.06120805369127513
-0.00823941585675847,-0.0057392670707310245,-9.136018886996E-4,0.05681818181818188,0.00456989247311812
-0.0069656478398246735,-0.0032250988119474355,-0.003777159958208598,0.06615120274914066,-0.012624227773301078
-0.009073626224192943,-0.004772034209640563,-0.004225589673937158,0.051029283850391405,0.029517241379310333
-0.00839261703302363,-0.009017161323589207,-0.004863019372760458,0.048864616269042926,0.020827624006577006
-0.007309066459242564,-0.007189310449694508,-0.003765639551362554,0.037735849056603765,0.05681818181818188
-0.006347947884457805,-0.0038910953337525367,-0.0049180530078360984,0.009248554913294793,0.06615120274914066
-0.00871438388750867,-0.007367341942591477,-0.01007091824628914,-0.00976169968418017,0.051029283850391405
-0.00219831778607793,0.0038732425946497173,-0.006608103068197924,0.012809315866084248,0.048864616269042926
0.003418324015842744,0.009312414754995224,-0.002050253163222493,0.034146341463414887,0.037735849056603765
0.0035485821584291255,0.008052247505812904,1.815304248518057E-4,0.04975728155339798,0.009248554913294793
2.2471613065255802E-4,0.008510211482227303,-1.9680992203174874E-4,0.030778336786031257,-0.00976169968418017
0.0030802504389026986,0.007273694032499334,0.0013799028632546229,-0.002902757619738794,0.012809315866084248
0.003115802212909635,0.006768786777398228,0.0034942596823783756,-0.014423076923077094,0.034146341463414887
0.0042000133164659115,0.006181176251011111,0.007840364912679476,-0.0590922066799886,0.04975728155339798
0.008507881321587973,0.0075718117153185105,0.010212595238264344,-0.03759612645969812,0.030778336786031257
0.00867014254663756,0.007222234499038693,0.01821914751171616,-0.03338945005611671,-0.002902757619738794
0.005548290678124346,0.005431440735805593,0.016842320385930254,-0.08546303929651,-0.014423076923077094
0.004370842149469922,0.005634680329973607,0.01004330930450359,-0.03418803418803429,-0.0590922066799886
0.011275823577310273,0.014391609494519342,0.019777371066928007,-0.04097241190931444,-0.03759612645969812
0.012789347162574627,0.011526248315308463,0.012300318622711304,-0.028882833787466033,-0.03338945005611671
0.01710603461379767,0.01836627161905957,0.008221995691088502,-0.01328633405639923,-0.08546303929651
0.020094030457572964,0.021513737342804484,0.01521587084177245,0.01115137998327298,-0.03418803418803429
0.008258935853242111,0.011055890716772598,0.003422250074929911,0.021484374999999778,-0.04097241190931444
0.014401025826497271,0.017145799479741264,0.009426217545498217,-0.007571660356949561,-0.028882833787466033
0.019983941969600405,0.017559883446021107,0.017249811542775273,0.0032644178454843686,-0.01328633405639923
0.012328252498522208,0.003318322510490024,0.0033387852815671692,-0.08890017780035564,0.01115137998327298
0.01913630356544216,-0.005043927785233215,0.007037177958102436,-0.05310435931307789,0.021484374999999778
0.004057782827463052,-0.021687078034228313,-0.005412466999918375,0.01315068493150684,-0.007571660356949561
0.002358883276905255,-0.019862416816309292,-0.01127986984066387,0.0679837303893085,0.0032644178454843686
0.0015077364863929077,-0.01641517664743053,-0.008402767458801641,0.13720392836510698,-0.08890017780035564
-0.021055058312991592,-0.024025322139839433,-0.02989111145814105,0.05844519015659966,-0.05310435931307789
-0.012885478106907433,-0.009035992267088733,-0.01857659014863755,0.04614502722843228,0.01315068493150684
-0.021134412691513615,-0.019484470682668564,-0.02221673178171113,-0.02299176837922212,0.0679837303893085
-0.020082574950457732,-0.01022336378710531,-0.01609291312750949,-0.007738607050730928,0.13720392836510698
-0.013738644753314322,0.005467330946079096,0.0033205910474016775,-0.00611450806003333,0.05844519015659966
-0.012848591426587674,0.004605887877370707,0.0029486565842018475,-0.05395878524945774,0.04614502722843228
-0.015110977932835334,0.004259335824446708,0.011550425229695849,-0.05852485301977561,-0.02299176837922212
-0.007119363052524474,0.008685511292082948,0.014099481078344578,-0.03056404556821346,-0.007738607050730928
0.0026202934621397667,0.007524143664608296,0.016368018935870587,0.00812552535724298,-0.00611450806003333
0.012551131474730637,0.011342334307729018,0.025199898197025394,0.032763931671800695,-0.05395878524945774
0.0043261195513732975,0.00517923444563384,0.011586031284103182,0.01546811397557657,-0.05852485301977561
-0.0023442849662320686,0.004787312567222646,0.006887110017167686,-0.01585999453103637,-0.03056404556821346
-0.004280808199496833,0.006091755088298845,0.0037071278205322855,-0.037486515641855456,0.00812552535724298
-0.010924017804887276,0.005311935499250353,-0.002768095327652209,-0.016524373450840013,0.032763931671800695
0.003629871740936208,0.015243829625757321,0.006148891003586954,0.05165525114155267,0.01546811397557657
-0.003657407655138889,0.003946062538871864,-0.004310587041048364,0.031012122920778262,-0.01585999453103637
0.009859603134792838,0.01575656211719023,-0.0022272966164663677,0.0775937227550132,-0.037486515641855456
-0.008486171373812024,-0.0020366544943188902,-0.017697511909544827,-0.01518850013561146,-0.016524373450840013
-0.022828908360234546,-0.008341863788153603,-0.026082121074938458,-0.10998221996443991,0.05165525114155267
-0.007114015513760563,-0.0012225504384660857,-0.011891371009342677,-0.08511735878256399,0.031012122920778262
-0.015421625324602894,-0.008295808775116265,-0.011187510416050706,-0.14275037369207777,0.0775937227550132
0.0080878880254176,0.012303378077349603,0.0030386059473199722,-0.09963369963369972,-0.01518850013561146
0.020942126658972215,0.01783026296758572,0.01325912174120325,0.017312661498707804,-0.10998221996443991
0.016559188567354832,0.01909382454316111,0.010177698085145348,-0.037965260545905544,-0.08511735878256399
0.017163661112896467,0.017470527499130695,0.008968074738777698,0.006519558676028048,-0.14275037369207777
0.01395819615482985,0.012049481543265239,0.007584340439725112,0.12068965517241392,-0.09963369963369972
0.005480637874832661,0.006848437695937015,-0.005336777419916894,0.05220228384991854,0.017312661498707804
0.0025231742181408556,4.17560155603347E-5,-0.0063018713231592915,0.09510869565217384,-0.037965260545905544
1.242527950127137E-4,-0.008242830635631027,4.3955646401228066E-4,0.08872508872508877,0.006519558676028048
-0.008754706396383649,-0.012339438192480179,-0.0041393179241673295,-0.043455497382199004,0.12068965517241392
0.004996914310259948,-9.779687615764088E-4,0.009339101299605357,-0.05206185567010302,0.05220228384991854
0.009397792516198322,9.464666592962079E-4,0.019671686338353034,-0.049832171443325635,0.09510869565217384
0.01503860411046043,0.00850981216935498,0.015184708416504433,-0.05470967741935473,0.08872508872508877
0.018470091856019,0.012872123988502793,0.018649758924926596,0.03607268782207762,-0.043455497382199004
0.0012821350406690968,0.0012678459432302613,0.012521776803596563,0.07957707289927662,-0.05206185567010302
-0.003930524441928096,-0.003288302271172605,-0.0033874893113201576,0.1472156398104265,-0.049832171443325635
-0.00985723166801955,-0.004315743267641947,-0.013578308037032416,0.16052710392333025,-0.05470967741935473
-0.01078213990696053,-0.0064811500273187495,-0.01005754188215291,0.07180232558139532,0.03607268782207762
0.0045392894644731285,2.846719661522279E-4,3.3238453769168785E-4,0.06268480189237136,0.07957707289927662
0.0171039553935044,0.010031733449879399,0.014852641767631347,0.01778715706964107,0.1472156398104265
0.02303188859820149,0.009321646950751106,0.025158353899377595,-0.032173913043478275,0.16052710392333025
0.018737871871600253,0.004608818268712067,0.017780717453894646,-0.024390243902439046,0.07180232558139532
0.012534298347864903,0.004755346375742819,0.00683363717380292,-0.026202130722718042,0.06268480189237136
-7.552368621983607E-4,-0.003632439333124071,-0.005187139141502817,-0.07988904299583899,0.01778715706964107
0.0013794254248129523,0.0014328144356055006,-0.005334347992323574,-0.025974025974025983,-0.032173913043478275
0.0014109963463786457,0.0023565920886803315,-0.0035667209428549285,-0.025428413488114976,-0.024390243902439046
0.007996003393766271,8.15363012908854E-4,0.008196369886123156,-0.05753052917232038,-0.026202130722718042
0.018210703330319378,0.008249272564146537,0.014752100690902381,-0.002214226404650077,-0.07988904299583899
0.017174023123120552,0.005813707521381772,0.022667298832445226,-0.015564202334630184,-0.025974025974025983
0.028833977891098206,0.013109897155472172,0.03237942765659385,0.01858108108108092,-0.025428413488114976
0.01320860892507203,0.0056017211718046855,0.00941569621396443,0.06502890173410414,-0.05753052917232038
0.009523349125012182,0.0036758668257808047,0.013388445115531722,0.051513387660069965,-0.002214226404650077
0.011120931549636559,0.008253147905822322,0.0062420050445437525,0.03390804597701158,-0.015564202334630184
-0.004174974012916777,-0.0018513646105692283,-0.015413802615504846,0.015147184909974243,0.01858108108108092
-0.00748526522593318,0.0012854348348743105,-0.010965022471596475,0.08091221493283363,0.06502890173410414
-0.016640893927234224,-0.0034042181754699863,-0.024669522021072865,0.12508185985592668,0.051513387660069965
-0.007159247100519184,0.002441436557822696,-0.014749367496334265,0.14398422090729768,0.03390804597701158
0.006937930403349446,0.006471367096987812,8.827468075556233E-4,0.0603030303030303,0.015147184909974243
0.013465465943805821,0.01355050321144291,0.0056049405820155496,-0.008364312267658103,0.08091221493283363
0.01483028602076697,0.015706429135439848,0.016040317911468982,-0.3344955327958161,0.12508185985592668
-0.015951263134361682,0.0011268119094076656,-0.00988650543924674,-0.37213622291021675,0.14398422090729768
-0.020488198416744763,0.0036669892066760745,-0.015076427312196716,-0.30306230200633577,0.0603030303030303
-0.012504985702970095,-0.0021993415790222404,-0.01332978807871199,-0.28788881535407007,-0.008364312267658103
-0.006179176373040662,-0.0018169649771012653,-0.016040129919133395,0.07925682031984937,-0.3344955327958161
0.013185798863478704,0.01078809331721664,3.635520519360558E-4,0.15936826992103392,-0.37213622291021675
0.015194387489584793,0.019778932211524936,0.009448777727774527,0.14704457364341095,-0.30306230200633577
0.007767342063101257,0.026392433781407654,0.007004436577030093,0.07723384030418257,-0.28788881535407007
-0.017979893095521504,0.016826088240297965,-0.006811768855446654,-0.0790556638509855,0.07925682031984937
-0.01820521944113962,0.0037913390460284635,-0.009471228044388935,-0.11217335882727852,0.15936826992103392
-0.028567560997171282,-0.01758522175685795,-0.018683745178344036,-0.14851485148514842,0.14704457364341095
-0.015082914208607079,-0.019797521557116005,-0.004214206096156303,-0.12515592515592522,0.07723384030418257
0.012307951104631565,-0.01101320054454158,0.011150759080076345,-0.04548273723382257,-0.0790556638509855
0.01235714426424206,-0.005843212471463022,0.017535988035146888,-0.020191507077435444,-0.11217335882727852
